state,zip,STCTY,DATAID,coded_hh_id,coded_cust_id,coded_vin,DATE,DateID,ESTIMATED_MILEAGE,PURCHASE_EVENT,RO_EVENT,RO_TOTAL_COST,HH_WEALTH_CUR_100_149P9K,HH_WEALTH_CUR_1000K_AND_UP,HH_WEALTH_CUR_150_249P9K,HH_WEALTH_CUR_25_49P9K,HH_WEALTH_CUR_250_499P9K,HH_WEALTH_CUR_50_74P9K,HH_WEALTH_CUR_500_749P9k,HH_WEALTH_CUR_75_99P9K,HH_WEALTH_CUR_750_999P9K,HH_WEALTH_CUR_UNDER_25K,MEDIAN_HH_WEALTH_CUR,CY_HH_EBI_25_34P9K,FY_HH_EBI_25_34P9K,AGGREGATE_HH_INC_CUR,CY_AVG_HH_INCOME,TOTAL_AGE_CUR_15_AND_UP,TOTAL_AGE_CUR_45_54,TOTAL_AGE_CUR_55_64,FEMALE_AGE_CUR_15_AND_UP,FEMALE_AGE_CUR_45_54,FEMALE_AGE_CUR_55_64,MALE_AGE_CUR_15_AND_UP,MALE_AGE_CUR_45_54,MALE_AGE_CUR_55_56,FEMALE_AGE_CUR_0_4,FEMALE_AGE_CUR_10_14,FEMALE_AGE_CUR_15_17,FEMALE_AGE_CUR_16_AND_UP,FEMALE_AGE_CUR_18_19,FEMALE_AGE_CUR_18_AND_UP,FEMALE_AGE_CUR_20,FEMALE_AGE_CUR_21,FEMALE_AGE_CUR_21_AND_UP,FEMALE_AGE_CUR_22_24,FEMALE_AGE_CUR_25_29,FEMALE_AGE_CUR_30_34,FEMALE_AGE_CUR_35_39,FEMALE_AGE_CUR_40_44,FEMALE_AGE_CUR_45_49,FEMALE_AGE_CUR_5_9,FEMALE_AGE_CUR_50_54,FEMALE_AGE_CUR_55_59,FEMALE_AGE_CUR_60_61,FEMALE_AGE_CUR_62_64,FEMALE_AGE_CUR_65_66,FEMALE_AGE_CUR_67_69,FEMALE_AGE_CUR_70_74,FEMALE_AGE_CUR_75_79,FEMALE_AGE_CUR_80_84,FEMALE_AGE_CUR_85_AND_UP,FEMALE_MEDIAN_AGE_CUR,FY_AVG_HH_INCOME,FY_POP_15_PL,HH_CUR,HH_CUR_INC_CUR_10_14P9K,HH_CUR_INC_CUR_100_124P9K,HH_CUR_INC_CUR_125_149P9K,HH_CUR_INC_CUR_15_19P9K,HH_CUR_INC_CUR_150_199P9K,HH_CUR_INC_CUR_20_24P9K,HH_CUR_INC_CUR_200_499P9K,HH_CUR_INC_CUR_25_29P9K,HH_CUR_INC_CUR_30_34P9K,HH_CUR_INC_CUR_35_39P9K,HH_CUR_INC_CUR_40_44P9K,HH_CUR_INC_CUR_45_49P9K,HH_CUR_INC_CUR_50_59P9K,HH_CUR_INC_CUR_500K_AND_UP,HH_CUR_INC_CUR_60_74P9K,HH_CUR_INC_CUR_75_99P9K,HH_CUR_INC_CUR_UNDER_10K,MALE_AGE_CUR_0_4,MALE_AGE_CUR_10_14,MALE_AGE_CUR_15_17,MALE_AGE_CUR_16_AND_UP,MALE_AGE_CUR_18_19,MALE_AGE_CUR_18_AND_UP,MALE_AGE_CUR_20,MALE_AGE_CUR_21,MALE_AGE_CUR_21_AND_UP,MALE_AGE_CUR_22_24,MALE_AGE_CUR_25_29,MALE_AGE_CUR_30_34,MALE_AGE_CUR_35_39,MALE_AGE_CUR_40_44,MALE_AGE_CUR_45_49,MALE_AGE_CUR_5_9,MALE_AGE_CUR_50_54,MALE_AGE_CUR_55_59,MALE_AGE_CUR_60_61,MALE_AGE_CUR_62_64,MALE_AGE_CUR_65_66,MALE_AGE_CUR_67_69,MALE_AGE_CUR_70_74,MALE_AGE_CUR_75_79,MALE_AGE_CUR_80_84,MALE_AGE_CUR_85_AND_UP,MALE_MEDIAN_AGE_CUR,MEDIAN_HH_INC_CUR,POP_CUR,POP_MEDIAN_AGE_CUR,HH_CUR_2_OR_MORE,HH_CUR_ASIAN,HH_CUR_BLACK,HH_CUR_HAWAIIAN,HH_CUR_HISPANIC_2_OR_MORE,HH_CUR_HISPANIC_ASIAN,HH_CUR_HISPANIC_BLACK,HH_CUR_HISPANIC_HAWAIIAN,HH_CUR_HISPANIC_NAT_AMER,HH_CUR_HISPANIC_OTHER,HH_CUR_HISPANIC_WHITE,HH_CUR_NAT_AMER,HH_CUR_NOT_HISPANIC_2_OR_MORE,HH_CUR_NOT_HISPANIC_ASIAN,HH_CUR_NOT_HISPANIC_BLACK,HH_CUR_NOT_HISPANIC_HAWAIIAN,HH_CUR_NOT_HISPANIC_NAT_AMER,HH_CUR_NOT_HISPANIC_OTHER,HH_CUR_NOT_HISPANIC_WHITE,HH_CUR_OTHER,HH_CUR_WHITE,TOTAL_CUR_2_OR_MORE,TOTAL_CUR_ASIAN,TOTAL_CUR_BLACK,TOTAL_CUR_HAWAIIAN,TOTAL_CUR_HISPANIC_2_OR_MORE,TOTAL_CUR_HISPANIC_ASIAN,TOTAL_CUR_HISPANIC_BLACK,TOTAL_CUR_HISPANIC_HAWAIIAN,TOTAL_CUR_HISPANIC_NAT_AMER,TOTAL_CUR_HISPANIC_OTHER,TOTAL_CUR_HISPANIC_WHITE,TOTAL_CUR_NAT_AMER,TOTAL_CUR_NOT_HISPANIC_2_OR_MORE,TOTAL_CUR_NOT_HISPANIC_ASIAN,TOTAL_CUR_NOT_HISPANIC_BLACK,TOTAL_CUR_NOT_HISPANIC_HAWAIIAN,TOTAL_CUR_NOT_HISPANIC_NAT_AMER,TOTAL_CUR_NOT_HISPANIC_OTHER,TOTAL_CUR_NOT_HISPANIC_WHITE,TOTAL_CUR_OTHER,TOTAL_CUR_WHITE,HH,PWEALTH_GTOE_25K,PWEALTH_GTOE_50K,PWEALTH_GTOE_75K,PWEALTH_GTOE_100K,PWEALTH_GTOE_150K,PWEALTH_GTOE_250K,PWEALTH_GTOE_500K,PWEALTH_GTOE_750K,PAGE_MALE_GTOE_20,PAGE_MALE_GTOE_21,PAGE_MALE_GTOE_24,PAGE_MALE_GTOE_25,PAGE_MALE_GTOE_30,PAGE_MALE_GTOE_35,PAGE_MALE_GTOE_40,PAGE_MALE_GTOE_45,PAGE_MALE_GTOE_50,PAGE_MALE_GTOE_55,PAGE_MALE_GTOE_60,PAGE_MALE_GTOE_62,PAGE_MALE_GTOE_65,PAGE_MALE_GTOE_67,PAGE_MALE_GTOE_70,PAGE_MALE_GTOE_75,PAGE_MALE_GTOE_80,PAGE_MALE_GTOE_85,PAGE_FEFEMALE_GTOE_20,PAGE_FEFEMALE_GTOE_21,PAGE_FEFEMALE_GTOE_24,PAGE_FEFEMALE_GTOE_25,PAGE_FEFEMALE_GTOE_30,PAGE_FEMALE_GTOE_35,PAGE_FEMALE_GTOE_40,PAGE_FEMALE_GTOE_45,PAGE_FEMALE_GTOE_50,PAGE_FEMALE_GTOE_55,PAGE_FEMALE_GTOE_60,PAGE_FEMALE_GTOE_62,PAGE_FEMALE_GTOE_65,PAGE_FEMALE_GTOE_67,PAGE_FEMALE_GTOE_70,PAGE_FEMALE_GTOE_75,PAGE_FEMALE_GTOE_80,PAGE_FEMALE_GTOE_85,PTOTAL_2_OR_MORE,PTOTAL_ASIAN,PTOTAL_BLACK,PTOTAL_HAWAIIAN,PTOTAL_HISPANIC_2_OR_MORE,PTOTAL_HISPANIC_ASIAN,PTOTAL_HISPANIC_BLACK,PTOTAL_HISPANIC_HAWAIIAN,PTOTAL_HISPANIC_NAT_AMER,PTOTAL_HISPANIC_OTHER,PTOTAL_HISPANIC_WHITE,PTOTAL_NAT_AMER,PTOTAL_OTHER,PTOTAL_WHITE
TN,3.72156E+11,47037,37215,38049,124461,144865,"Sat, 19 Nov 2016","Sat, 19 Nov 2016",2125.5,0,0,0,649.0655738,1612.704918,973.704918,586.6557377,1456.344262,463.2295082,782.1967213,399.3442623,509.4918033,3403.098361,143603.5082,976,925,1629432312,150363.9508,20862,2778,3466,11469,1489,1887,9393,1289,1578,496,510,331,11361,530,11138,302,253,10307,566,1137,766,645,662,686,523,803,943,400,544,351,476,619,420,360,677,43.34590164,162450.9508,21849,10836,171,878,750,287,1111,268,1836,347,347,417,319,406,682,734,764,1155,365,501,510,344,9279,429,9049,264,229,8355,520,788,700,556,601,622,506,667,767,342,469,309,407,524,348,230,275,40.72295082,97731.54098,23908,42.13442623,80,272,204,6,11,0,6,0,1,11,88,16,69,272,198,6,15,11,10145,22,10233,363,686,705,12,23,0,14,2,3,39,265,27,340,686,691,10,24,33,21785,72,22050,10835.83607,0.685940398,0.631800068,0.589050298,0.552196264,0.492296357,0.402436663,0.268035934,0.195849837,0.360536899,0.349486243,0.339917374,0.31815411,0.285185223,0.255908803,0.232665124,0.2075159,0.1814883,0.153597669,0.1214955,0.107176138,0.087573498,0.074631011,0.057623039,0.035713037,0.021145453,0.011510757,0.46464181,0.450814777,0.428657238,0.416036342,0.405445787,0.381777664,0.334239136,0.302209651,0.275246764,0.247558413,0.218858661,0.185273335,0.145820519,0.129089569,0.106327248,0.09166161,0.071768921,0.045872289,0.014975517,0.028264142,0.029070169,0.000493025,0.000948782,0,0.000575459,8.24341E-05,0.000123651,0.001610624,0.010924888,0.00111365,0.002969207,0.908848451
TN,3.72156E+11,47037,37215,38049,124461,131183,"Sat, 26 Nov 2016","Sat, 26 Nov 2016",2203.3125,0,0,0,648.7213115,1613.087432,974.0874317,586.7131148,1457.453552,463.1912568,783.4972678,399.2868853,510.4098361,3401.415301,143832.4235,975,925,1631891760,150564.2924,20867,2777,3466,11473,1489,1888,9395,1289,1578,497,510,330,11365,530,11142,302,253,10310,566,1138,766,645,662,686,523,803,943,400,544,351,476,620,420,360,677,43.33825137,162630.2924,21855,10838,172,877,750,287,1113,267,1840,346,347,417,320,406,681,735,762,1151,366,501,510,344,9281,429,9051,264,229,8357,520,789,700,556,601,622,506,667,767,342,469,310,407,524,349,230,275,40.71912568,97833.11749,23914,42.12868853,80,272,204,6,11,0,6,0,1,11,88,16,69,272,198,6,15,11,10147,22,10235,364,686,706,12,23,0,14,2,3,39,265,27,341,686,692,10,24,33,21789,72,22054,10837.86339,0.68615444,0.632018944,0.589280699,0.552438854,0.492581917,0.402703737,0.268225796,0.195933201,0.360520057,0.349466746,0.339898825,0.318136559,0.28515006,0.255867041,0.232613557,0.207479828,0.181467958,0.153590352,0.12150713,0.107193981,0.087594162,0.074651123,0.057638084,0.035718721,0.021143021,0.01151329,0.464688416,0.450869064,0.428708629,0.416082296,0.405488964,0.381819146,0.334241294,0.302190748,0.275225445,0.247537269,0.218853159,0.185290373,0.145849664,0.12912317,0.106361312,0.091689983,0.071785797,0.045876068,0.01498386,0.028273809,0.029075852,0.000493186,0.000948454,0,0.000575603,0.000082417,0.000123626,0.001609764,0.010922228,0.001113288,0.002968328,0.908829588
TN,3.72156E+11,47037,37215,38049,124461,144779,"Sat, 26 Nov 2016","Sat, 26 Nov 2016",4974,0,0,0,648.7213115,1613.087432,974.0874317,586.7131148,1457.453552,463.1912568,783.4972678,399.2868853,510.4098361,3401.415301,143832.4235,975,925,1631891760,150564.2924,20867,2777,3466,11473,1489,1888,9395,1289,1578,497,510,330,11365,530,11142,302,253,10310,566,1138,766,645,662,686,523,803,943,400,544,351,476,620,420,360,677,43.33825137,162630.2924,21855,10838,172,877,750,287,1113,267,1840,346,347,417,320,406,681,735,762,1151,366,501,510,344,9281,429,9051,264,229,8357,520,789,700,556,601,622,506,667,767,342,469,310,407,524,349,230,275,40.71912568,97833.11749,23914,42.12868853,80,272,204,6,11,0,6,0,1,11,88,16,69,272,198,6,15,11,10147,22,10235,364,686,706,12,23,0,14,2,3,39,265,27,341,686,692,10,24,33,21789,72,22054,10837.86339,0.68615444,0.632018944,0.589280699,0.552438854,0.492581917,0.402703737,0.268225796,0.195933201,0.360520057,0.349466746,0.339898825,0.318136559,0.28515006,0.255867041,0.232613557,0.207479828,0.181467958,0.153590352,0.12150713,0.107193981,0.087594162,0.074651123,0.057638084,0.035718721,0.021143021,0.01151329,0.464688416,0.450869064,0.428708629,0.416082296,0.405488964,0.381819146,0.334241294,0.302190748,0.275225445,0.247537269,0.218853159,0.185290373,0.145849664,0.12912317,0.106361312,0.091689983,0.071785797,0.045876068,0.01498386,0.028273809,0.029075852,0.000493186,0.000948454,0,0.000575603,0.000082417,0.000123626,0.001609764,0.010922228,0.001113288,0.002968328,0.908829588
TN,3.72156E+11,47037,37215,38049,124461,144865,"Sat, 26 Nov 2016","Sat, 26 Nov 2016",2391.1875,0,0,0,648.7213115,1613.087432,974.0874317,586.7131148,1457.453552,463.1912568,783.4972678,399.2868853,510.4098361,3401.415301,143832.4235,975,925,1631891760,150564.2924,20867,2777,3466,11473,1489,1888,9395,1289,1578,497,510,330,11365,530,11142,302,253,10310,566,1138,766,645,662,686,523,803,943,400,544,351,476,620,420,360,677,43.33825137,162630.2924,21855,10838,172,877,750,287,1113,267,1840,346,347,417,320,406,681,735,762,1151,366,501,510,344,9281,429,9051,264,229,8357,520,789,700,556,601,622,506,667,767,342,469,310,407,524,349,230,275,40.71912568,97833.11749,23914,42.12868853,80,272,204,6,11,0,6,0,1,11,88,16,69,272,198,6,15,11,10147,22,10235,364,686,706,12,23,0,14,2,3,39,265,27,341,686,692,10,24,33,21789,72,22054,10837.86339,0.68615444,0.632018944,0.589280699,0.552438854,0.492581917,0.402703737,0.268225796,0.195933201,0.360520057,0.349466746,0.339898825,0.318136559,0.28515006,0.255867041,0.232613557,0.207479828,0.181467958,0.153590352,0.12150713,0.107193981,0.087594162,0.074651123,0.057638084,0.035718721,0.021143021,0.01151329,0.464688416,0.450869064,0.428708629,0.416082296,0.405488964,0.381819146,0.334241294,0.302190748,0.275225445,0.247537269,0.218853159,0.185290373,0.145849664,0.12912317,0.106361312,0.091689983,0.071785797,0.045876068,0.01498386,0.028273809,0.029075852,0.000493186,0.000948454,0,0.000575603,0.000082417,0.000123626,0.001609764,0.010922228,0.001113288,0.002968328,0.908829588
TN,3.72156E+11,47037,37215,38049,124461,145207,"Sat, 26 Nov 2016","Sat, 26 Nov 2016",0,0,0,0,648.7213115,1613.087432,974.0874317,586.7131148,1457.453552,463.1912568,783.4972678,399.2868853,510.4098361,3401.415301,143832.4235,975,925,1631891760,150564.2924,20867,2777,3466,11473,1489,1888,9395,1289,1578,497,510,330,11365,530,11142,302,253,10310,566,1138,766,645,662,686,523,803,943,400,544,351,476,620,420,360,677,43.33825137,162630.2924,21855,10838,172,877,750,287,1113,267,1840,346,347,417,320,406,681,735,762,1151,366,501,510,344,9281,429,9051,264,229,8357,520,789,700,556,601,622,506,667,767,342,469,310,407,524,349,230,275,40.71912568,97833.11749,23914,42.12868853,80,272,204,6,11,0,6,0,1,11,88,16,69,272,198,6,15,11,10147,22,10235,364,686,706,12,23,0,14,2,3,39,265,27,341,686,692,10,24,33,21789,72,22054,10837.86339,0.68615444,0.632018944,0.589280699,0.552438854,0.492581917,0.402703737,0.268225796,0.195933201,0.360520057,0.349466746,0.339898825,0.318136559,0.28515006,0.255867041,0.232613557,0.207479828,0.181467958,0.153590352,0.12150713,0.107193981,0.087594162,0.074651123,0.057638084,0.035718721,0.021143021,0.01151329,0.464688416,0.450869064,0.428708629,0.416082296,0.405488964,0.381819146,0.334241294,0.302190748,0.275225445,0.247537269,0.218853159,0.185290373,0.145849664,0.12912317,0.106361312,0.091689983,0.071785797,0.045876068,0.01498386,0.028273809,0.029075852,0.000493186,0.000948454,0,0.000575603,0.000082417,0.000123626,0.001609764,0.010922228,0.001113288,0.002968328,0.908829588
TN,3.72156E+11,47037,37215,38049,124461,131183,"Sat, 3 Dec 2016","Sat, 3 Dec 2016",2448.125,0,0,0,648.3770492,1613.469945,974.4699454,586.7704918,1458.562842,463.1530055,784.7978142,399.2295082,511.3278689,3399.73224,144061.3388,975,925,1634351208,150764.6339,20873,2776,3466,11477,1488,1888,9397,1288,1578,497,510,330,11369,530,11146,302,253,10314,566,1139,767,645,662,686,523,802,943,400,544,351,476,620,420,360,677,43.33060109,162809.6339,21862,10840,172,876,751,286,1115,267,1843,346,347,418,321,406,681,736,761,1146,367,501,509,344,9283,430,9053,264,229,8359,521,789,701,556,601,622,507,667,767,342,469,310,407,525,349,230,275,40.71530055,97934.69399,23921,42.12295082,80,272,204,6,11,0,6,0,1,11,88,16,69,272,198,6,15,11,10150,22,10238,364,686,706,12,23,0,14,2,3,39,265,27,341,686,692,10,24,33,21793,72,22059,10839.89071,0.686368403,0.632237738,0.589511015,0.552681353,0.492867369,0.402970711,0.268415587,0.196016535,0.360503224,0.349447259,0.339880287,0.318119017,0.285114916,0.255825301,0.232562018,0.207443776,0.181447626,0.15358304,0.121518754,0.107211814,0.087614816,0.074671225,0.057653121,0.035724403,0.021140589,0.011515821,0.464734997,0.450923322,0.428759992,0.416128226,0.405532117,0.381860606,0.334243451,0.302171855,0.275204137,0.247516137,0.21884766,0.185307402,0.145878794,0.129156752,0.106395358,0.091718341,0.071802664,0.045879844,0.014992199,0.028283471,0.029081533,0.000493347,0.000948125,0,0.000575747,8.23999E-05,0.0001236,0.001608904,0.010919568,0.001112925,0.00296745,0.908810732
TN,3.72156E+11,47037,37215,38049,124461,144779,"Sat, 3 Dec 2016","Sat, 3 Dec 2016",5526.666667,0,0,0,648.3770492,1613.469945,974.4699454,586.7704918,1458.562842,463.1530055,784.7978142,399.2295082,511.3278689,3399.73224,144061.3388,975,925,1634351208,150764.6339,20873,2776,3466,11477,1488,1888,9397,1288,1578,497,510,330,11369,530,11146,302,253,10314,566,1139,767,645,662,686,523,802,943,400,544,351,476,620,420,360,677,43.33060109,162809.6339,21862,10840,172,876,751,286,1115,267,1843,346,347,418,321,406,681,736,761,1146,367,501,509,344,9283,430,9053,264,229,8359,521,789,701,556,601,622,507,667,767,342,469,310,407,525,349,230,275,40.71530055,97934.69399,23921,42.12295082,80,272,204,6,11,0,6,0,1,11,88,16,69,272,198,6,15,11,10150,22,10238,364,686,706,12,23,0,14,2,3,39,265,27,341,686,692,10,24,33,21793,72,22059,10839.89071,0.686368403,0.632237738,0.589511015,0.552681353,0.492867369,0.402970711,0.268415587,0.196016535,0.360503224,0.349447259,0.339880287,0.318119017,0.285114916,0.255825301,0.232562018,0.207443776,0.181447626,0.15358304,0.121518754,0.107211814,0.087614816,0.074671225,0.057653121,0.035724403,0.021140589,0.011515821,0.464734997,0.450923322,0.428759992,0.416128226,0.405532117,0.381860606,0.334243451,0.302171855,0.275204137,0.247516137,0.21884766,0.185307402,0.145878794,0.129156752,0.106395358,0.091718341,0.071802664,0.045879844,0.014992199,0.028283471,0.029081533,0.000493347,0.000948125,0,0.000575747,8.23999E-05,0.0001236,0.001608904,0.010919568,0.001112925,0.00296745,0.908810732
TN,3.72156E+11,47037,37215,38049,124461,144865,"Sat, 3 Dec 2016","Sat, 3 Dec 2016",2656.875,0,0,0,648.3770492,1613.469945,974.4699454,586.7704918,1458.562842,463.1530055,784.7978142,399.2295082,511.3278689,3399.73224,144061.3388,975,925,1634351208,150764.6339,20873,2776,3466,11477,1488,1888,9397,1288,1578,497,510,330,11369,530,11146,302,253,10314,566,1139,767,645,662,686,523,802,943,400,544,351,476,620,420,360,677,43.33060109,162809.6339,21862,10840,172,876,751,286,1115,267,1843,346,347,418,321,406,681,736,761,1146,367,501,509,344,9283,430,9053,264,229,8359,521,789,701,556,601,622,507,667,767,342,469,310,407,525,349,230,275,40.71530055,97934.69399,23921,42.12295082,80,272,204,6,11,0,6,0,1,11,88,16,69,272,198,6,15,11,10150,22,10238,364,686,706,12,23,0,14,2,3,39,265,27,341,686,692,10,24,33,21793,72,22059,10839.89071,0.686368403,0.632237738,0.589511015,0.552681353,0.492867369,0.402970711,0.268415587,0.196016535,0.360503224,0.349447259,0.339880287,0.318119017,0.285114916,0.255825301,0.232562018,0.207443776,0.181447626,0.15358304,0.121518754,0.107211814,0.087614816,0.074671225,0.057653121,0.035724403,0.021140589,0.011515821,0.464734997,0.450923322,0.428759992,0.416128226,0.405532117,0.381860606,0.334243451,0.302171855,0.275204137,0.247516137,0.21884766,0.185307402,0.145878794,0.129156752,0.106395358,0.091718341,0.071802664,0.045879844,0.014992199,0.028283471,0.029081533,0.000493347,0.000948125,0,0.000575747,8.23999E-05,0.0001236,0.001608904,0.010919568,0.001112925,0.00296745,0.908810732
TN,3.72156E+11,47037,37215,38049,124461,145207,"Sat, 3 Dec 2016","Sat, 3 Dec 2016",0,0,0,0,648.3770492,1613.469945,974.4699454,586.7704918,1458.562842,463.1530055,784.7978142,399.2295082,511.3278689,3399.73224,144061.3388,975,925,1634351208,150764.6339,20873,2776,3466,11477,1488,1888,9397,1288,1578,497,510,330,11369,530,11146,302,253,10314,566,1139,767,645,662,686,523,802,943,400,544,351,476,620,420,360,677,43.33060109,162809.6339,21862,10840,172,876,751,286,1115,267,1843,346,347,418,321,406,681,736,761,1146,367,501,509,344,9283,430,9053,264,229,8359,521,789,701,556,601,622,507,667,767,342,469,310,407,525,349,230,275,40.71530055,97934.69399,23921,42.12295082,80,272,204,6,11,0,6,0,1,11,88,16,69,272,198,6,15,11,10150,22,10238,364,686,706,12,23,0,14,2,3,39,265,27,341,686,692,10,24,33,21793,72,22059,10839.89071,0.686368403,0.632237738,0.589511015,0.552681353,0.492867369,0.402970711,0.268415587,0.196016535,0.360503224,0.349447259,0.339880287,0.318119017,0.285114916,0.255825301,0.232562018,0.207443776,0.181447626,0.15358304,0.121518754,0.107211814,0.087614816,0.074671225,0.057653121,0.035724403,0.021140589,0.011515821,0.464734997,0.450923322,0.428759992,0.416128226,0.405532117,0.381860606,0.334243451,0.302171855,0.275204137,0.247516137,0.21884766,0.185307402,0.145878794,0.129156752,0.106395358,0.091718341,0.071802664,0.045879844,0.014992199,0.028283471,0.029081533,0.000493347,0.000948125,0,0.000575747,8.23999E-05,0.0001236,0.001608904,0.010919568,0.001112925,0.00296745,0.908810732
TN,3.72156E+11,47037,37215,38049,124461,131183,"Sat, 10 Dec 2016","Sat, 10 Dec 2016",2692.9375,0,0,0,648.0327869,1613.852459,974.852459,586.8278689,1459.672131,463.1147541,786.0983607,399.1721312,512.2459016,3398.04918,144290.2541,974,925,1636810656,150964.9754,20879,2776,3465,11481,1488,1888,9398,1288,1578,497,510,330,11373,530,11151,302,254,10318,566,1140,768,645,662,686,523,802,943,400,545,351,477,621,420,360,678,43.32295082,162988.9754,21869,10842,173,875,751,286,1118,266,1847,346,347,418,322,406,680,738,759,1142,368,502,509,343,9284,430,9055,265,229,8361,521,790,701,557,601,622,507,666,767,342,469,310,407,525,349,230,276,40.71147541,98036.27049,23927,42.11721312,80,273,204,6,11,0,6,0,1,11,88,16,69,273,198,6,15,11,10152,22,10240,364,687,706,12,23,0,14,2,3,39,265,27,341,687,692,10,24,33,21798,72,22063,10841.91803,0.686582285,0.632456449,0.589741244,0.552923761,0.493152715,0.403237586,0.268605307,0.196099837,0.3604864,0.349427782,0.339861758,0.318101485,0.285079791,0.255783584,0.232510506,0.207407742,0.181427305,0.153575732,0.121530372,0.107229638,0.087635458,0.074691316,0.05766815,0.035730081,0.02113816,0.011518351,0.464781553,0.450977551,0.428811328,0.416174132,0.405575248,0.381902044,0.334245607,0.302152972,0.27518284,0.247495016,0.218842163,0.185324422,0.145907907,0.129190317,0.106429387,0.091746683,0.071819521,0.045883619,0.015000535,0.02829313,0.029087211,0.000493508,0.000947797,0,0.000575891,8.23828E-05,0.000123574,0.001608044,0.01091691,0.001112563,0.002966571,0.908791884
TN,3.72156E+11,47037,37215,38049,124461,144779,"Sat, 10 Dec 2016","Sat, 10 Dec 2016",6079.333333,0,0,0,648.0327869,1613.852459,974.852459,586.8278689,1459.672131,463.1147541,786.0983607,399.1721312,512.2459016,3398.04918,144290.2541,974,925,1636810656,150964.9754,20879,2776,3465,11481,1488,1888,9398,1288,1578,497,510,330,11373,530,11151,302,254,10318,566,1140,768,645,662,686,523,802,943,400,545,351,477,621,420,360,678,43.32295082,162988.9754,21869,10842,173,875,751,286,1118,266,1847,346,347,418,322,406,680,738,759,1142,368,502,509,343,9284,430,9055,265,229,8361,521,790,701,557,601,622,507,666,767,342,469,310,407,525,349,230,276,40.71147541,98036.27049,23927,42.11721312,80,273,204,6,11,0,6,0,1,11,88,16,69,273,198,6,15,11,10152,22,10240,364,687,706,12,23,0,14,2,3,39,265,27,341,687,692,10,24,33,21798,72,22063,10841.91803,0.686582285,0.632456449,0.589741244,0.552923761,0.493152715,0.403237586,0.268605307,0.196099837,0.3604864,0.349427782,0.339861758,0.318101485,0.285079791,0.255783584,0.232510506,0.207407742,0.181427305,0.153575732,0.121530372,0.107229638,0.087635458,0.074691316,0.05766815,0.035730081,0.02113816,0.011518351,0.464781553,0.450977551,0.428811328,0.416174132,0.405575248,0.381902044,0.334245607,0.302152972,0.27518284,0.247495016,0.218842163,0.185324422,0.145907907,0.129190317,0.106429387,0.091746683,0.071819521,0.045883619,0.015000535,0.02829313,0.029087211,0.000493508,0.000947797,0,0.000575891,8.23828E-05,0.000123574,0.001608044,0.01091691,0.001112563,0.002966571,0.908791884
TN,3.72156E+11,47037,37215,38049,124461,145207,"Sat, 10 Dec 2016","Sat, 10 Dec 2016",0,0,0,0,648.0327869,1613.852459,974.852459,586.8278689,1459.672131,463.1147541,786.0983607,399.1721312,512.2459016,3398.04918,144290.2541,974,925,1636810656,150964.9754,20879,2776,3465,11481,1488,1888,9398,1288,1578,497,510,330,11373,530,11151,302,254,10318,566,1140,768,645,662,686,523,802,943,400,545,351,477,621,420,360,678,43.32295082,162988.9754,21869,10842,173,875,751,286,1118,266,1847,346,347,418,322,406,680,738,759,1142,368,502,509,343,9284,430,9055,265,229,8361,521,790,701,557,601,622,507,666,767,342,469,310,407,525,349,230,276,40.71147541,98036.27049,23927,42.11721312,80,273,204,6,11,0,6,0,1,11,88,16,69,273,198,6,15,11,10152,22,10240,364,687,706,12,23,0,14,2,3,39,265,27,341,687,692,10,24,33,21798,72,22063,10841.91803,0.686582285,0.632456449,0.589741244,0.552923761,0.493152715,0.403237586,0.268605307,0.196099837,0.3604864,0.349427782,0.339861758,0.318101485,0.285079791,0.255783584,0.232510506,0.207407742,0.181427305,0.153575732,0.121530372,0.107229638,0.087635458,0.074691316,0.05766815,0.035730081,0.02113816,0.011518351,0.464781553,0.450977551,0.428811328,0.416174132,0.405575248,0.381902044,0.334245607,0.302152972,0.27518284,0.247495016,0.218842163,0.185324422,0.145907907,0.129190317,0.106429387,0.091746683,0.071819521,0.045883619,0.015000535,0.02829313,0.029087211,0.000493508,0.000947797,0,0.000575891,8.23828E-05,0.000123574,0.001608044,0.01091691,0.001112563,0.002966571,0.908791884
